ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"142",138.450884,35.531322,11877,24403,145021,2294,17939,234,27,2118,41,0,0,1038,0
"143",138.452877,35.699003,3438,2404,36644,765,1487,61,13,344,36,0,0,168,0
"144",138.520876,35.574618,1452,12863,60478,784,8903,47,0,581,54,0,0,378,0
"145",138.640863,35.647913,0,1,0,0,11,0,0,0,0,0,0,0,0
