ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"138",139.525788,35.642937,338,2485,69769,905,20640,139,81,3204,189,0,0,577,0
"139",139.266804,35.782915,3,342,42877,303,873,0,3,44,121,0,0,0,0
