ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"221",136.119110,34.986030,4569,529,18608,264,1989,200,1,290,50,0,0,507,0
"222",136.008110,35.060410,5966,626,23174,328,3481,222,1,521,114,0,0,686,0
"223",135.906130,34.973220,57189,3142,181033,2993,32043,853,155,4806,14,18,0,1523,0
"224",135.916130,34.941030,1025,25,15334,171,759,93,0,225,8,0,0,550,0
