ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"307",133.841338,34.032682,15,18,506,1,9,2,0,0,0,0,0,0,0
"308",134.196306,34.065486,5157,8819,233246,2724,3687,166,12,350,41,0,0,150,0
"309",134.348292,34.090186,270,50,58,0,183,9,0,4,10,0,0,0,0
"310",134.448282,34.109986,100,3,0,0,49,0,0,1,33,0,0,0,0
"304",134.476288,33.855216,1016,280,62908,653,252,0,0,27,64,0,0,0,0
"305",134.621272,33.938310,1341,554,69176,766,409,0,0,44,113,0,0,0,0
