ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"339",130.741670,32.012050,3106,2036,18413,217,1458,118,23,313,24,0,0,0,0
"340",130.628680,32.006250,4700,2820,26728,263,2205,167,30,931,21,0,0,55,0
"341",130.333710,31.857360,15442,7894,88100,567,5761,167,30,1445,32,0,0,347,0
"342",130.947670,31.361620,1782,6464,10209,129,2928,0,0,553,41,0,0,9,0
"343",130.973670,31.361020,3391,9190,22781,316,3910,0,0,692,4,0,0,68,0
