ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"140",139.608786,35.514954,269,889,2059,59,8484,56,18,762,9,0,0,68,0
