ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"325",130.494660,33.351590,3,6,12,0,52,0,0,1,0,0,0,31,0
"317",130.005700,33.364380,3641,2187,17033,129,1004,1,6,142,1,0,0,122,0
"319",130.147690,33.275490,1354,1372,5045,67,588,24,0,109,2,0,0,241,0
"360",130.268680,33.330190,2026,294,17733,103,336,0,0,199,5,0,0,179,0
