ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"47",140.414480,40.591890,1055,2825,35391,618,453,0,0,105,0,0,0,100,0
"48",140.437470,40.810160,22844,26515,107491,2380,11148,160,18,1190,25,0,0,258,0
"69",141.245400,40.737700,5518,2251,23854,627,1061,0,8,1584,6,0,0,0,0
"70",141.345410,40.443340,26,37,237,0,21,0,0,3,0,0,0,0,0
