ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"311",133.925326,34.164069,335,246,6383,45,49,0,0,30,23,0,0,103,0
"312",133.890329,34.172967,592,295,7278,59,73,0,0,37,85,0,0,162,0
