ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"274",132.194480,34.209630,1110,260,27916,320,518,3,0,256,55,0,0,309,0
"272",131.558540,34.063530,2587,155,35505,181,686,44,0,55,10,0,0,0,0
"273",131.656530,34.187420,969,68,10781,41,119,4,0,11,13,0,0,0,0
