ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"107",139.698753,36.143185,72413,86980,523175,12680,96889,1089,168,12311,79,0,0,10525,0
"135",139.438777,36.083985,1125,5843,76494,1133,5008,43,28,888,1075,0,0,804,0
"136",139.510777,35.952602,4468,6424,36992,868,13586,118,35,2010,43,0,0,1737,0
"137",139.197797,36.112575,504,4428,75830,1069,3489,3,20,621,0,0,0,648,0
