ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"217",135.767150,34.597661,4755,912,10623,106,5949,94,23,744,2,0,0,115,0
"218",135.707156,34.598560,13951,2087,25452,255,16839,140,39,1760,16,0,0,354,0
"211",135.872148,34.398286,80,25,1240,5,37,0,0,4,0,0,0,0,0
