ID,LON,LAT,田,その他農用地,森林,荒地,建物用地,道路,鉄道,その他の用地,河川地及び湖沼,海浜,海水域,ゴルフ場,解析範囲外
"244",136.209060,36.102300,9243,146,107371,1006,3500,13,2,914,201,0,0,57,0
"245",136.164070,36.007010,9316,336,50857,349,5930,122,5,434,1,0,0,54,0
"246",136.184060,36.087000,7,0,3,0,0,0,0,0,3,0,0,0,0
"247",135.778120,35.493460,1960,49,16058,208,707,0,1,124,11,0,0,75,0
