ID,LON,LAT
"328",130.71965,32.99334
"329",130.58366,32.93834
"330",130.87464,32.85866
"331",130.70565,32.79646
"332",130.80565,32.64508
"333",130.73865,32.73337
"334",130.79665,32.71167
"335",130.75365,32.75946
"336",130.77166,32.21453
"337",130.65667,32.46230
"338",130.79366,32.22403
