ID,LON,LAT
"63",140.32660,38.42124
"59",140.14163,37.98659
"60",140.04864,38.11377
"61",140.28261,38.34325
"62",140.27961,38.29216
"64",140.36859,38.58932
"65",140.28759,38.66261
"66",140.21259,38.79869
"67",139.84663,38.63070
"68",139.81562,38.84118
