ID,LON,LAT
"90",140.20867,37.13559
"91",140.38964,37.30087
"92",140.40964,37.40806
"93",140.40563,37.51525
"94",140.46962,37.74972
"95",140.52061,37.82862
"146",139.92668,37.39335
"147",139.88567,37.59193
"148",139.81868,37.61052
