ID,LON,LAT
"101",140.11869,36.85702
"121",139.46377,36.32006
"123",140.02971,36.39147
"129",139.65475,36.25457
"130",139.50276,36.30206
"131",139.44477,36.33396
"133",139.73274,36.29257
"134",139.74774,36.26207
