ID,LON,LAT
"258",132.88238,35.32481
"259",132.83039,35.33981
"260",132.78339,35.36871
"261",132.88038,35.29392
"268",132.64242,34.94875
"269",132.28445,34.99844
"271",131.82450,34.67567
