ID,LON,LAT
"290",132.90243,33.82639
"291",132.90743,33.79409
"292",132.79144,33.84188
"293",132.72544,33.80498
"294",132.66546,33.48802
"295",132.55947,33.50891
"296",132.59946,33.53581
