ID,LON,LAT
"193",137.12701,35.33491
"195",136.96002,35.40380
"196",136.56905,35.48038
"197",136.65805,35.35960
"198",136.65604,35.50968
"199",136.51406,35.33350
"200",136.59605,35.30760
"201",136.90902,35.54958
"202",136.75004,35.42899
"203",136.68604,35.36150
"204",136.73504,35.44989
