ID,LON,LAT
"172",139.46069,38.13485
"149",139.26872,37.73909
"155",138.80278,37.24723
"156",138.93077,37.24194
"157",138.80078,37.30863
"158",139.00274,37.82987
"159",138.94675,37.63489
"160",138.26384,37.11634
"161",137.87088,36.98554
