ID,LON,LAT
"141",138.58289,35.19496
"174",138.93886,34.99049
"175",138.94386,35.03859
"176",138.90086,35.09218
"177",138.88586,35.11828
"178",138.36491,34.96018
"179",138.36991,35.07107
"180",138.26892,35.01548
"181",138.11294,34.88409
"182",138.08894,34.73860
"186",137.80397,34.85388
"187",137.88395,34.95077
