ID,LON,LAT
"306",133.73735,33.78941
"303",133.68137,33.56833
"301",133.17241,33.57412
"302",133.41339,33.55253
"297",132.96644,33.19366
"298",132.92545,32.98838
"299",132.92945,33.02978
"300",132.84146,32.96588
